OrderID,ProductID,Quantity,Price,OrderDate
7698,105,3,15.51,2023-04-22
7699,104,3,16.55,2023-08-10
7700,105,4,23.88,2022-05-04
7701,104,3,22.92,2023-09-03
7702,107,4,28.82,2023-08-16
7703,105,1,16.61,2021-10-29
7704,107,4,11.13,2023-09-10
7705,101,1,20.22,2021-07-28
7706,106,1,20.56,2021-07-03
7707,106,5,21.57,2023-05-07
7708,107,1,23.16,2021-06-07
7709,107,5,26.2,2022-02-21
7710,102,2,17.51,2024-01-20
7711,107,2,18.6,2023-01-03
7712,107,1,19.2,2021-08-31
7713,106,5,21.59,2021-08-15
7714,101,1,12.42,2023-10-07
7715,106,2,15.8,2023-10-25
7716,105,1,25.51,2021-03-27
7717,101,1,13.5,2021-10-09
7718,104,4,16.46,2023-03-14
7719,102,3,11.85,2021-09-15
7720,107,4,25.94,2021-12-14
7721,105,5,29.42,2022-07-18
7722,105,2,28.99,2021-10-03
7723,105,1,10.53,2022-12-25
7724,104,2,29.82,2022-02-12
7725,103,4,13.88,2023-03-07
7726,101,3,17.41,2023-11-25
7727,107,1,17.19,2023-05-17
7728,101,2,11.26,2022-08-07
7729,101,5,13.43,2022-12-26
7730,107,2,18.07,2021-06-09
7731,106,4,13.97,2022-10-08
7732,104,3,12.49,2023-07-19
7733,102,3,11.18,2022-12-23
7734,104,4,29.23,2022-02-01
7735,105,4,20.2,2023-03-10
7736,104,5,18.08,2022-06-22
7737,101,3,11.93,2021-07-23
7738,105,4,15.86,2023-04-14
7739,102,2,10.34,2021-11-25
7740,103,4,19.68,2022-01-07
7741,105,4,12.76,2021-04-09
7742,104,4,15.95,2021-07-06
7743,104,1,26.19,2023-11-13
7744,104,2,28.15,2023-08-31
7745,103,5,28.3,2021-10-14
7746,104,1,18.08,2023-12-19
7747,106,1,12.8,2023-07-07
7748,103,2,22.45,2022-08-01
7749,107,3,26.05,2022-09-20
7750,106,4,25.01,2022-03-14
7751,101,1,20.47,2021-12-28
7752,104,5,24.06,2023-10-13
7753,106,5,10.4,2021-07-24
7754,106,5,29.79,2021-03-10
7755,101,2,16.95,2023-05-09
7756,103,3,20.55,2023-12-02
7757,105,2,20.08,2024-02-14
7758,107,5,14.81,2021-10-31
7759,102,3,29.36,2022-12-24
7760,105,3,23.54,2021-08-13
7761,104,4,28.47,2023-07-04
7762,101,4,20.57,2023-03-20
7763,102,2,18.79,2022-02-25
7764,102,3,28.98,2024-01-03
7765,105,5,12.61,2021-12-17
7766,101,5,23.47,2021-09-02
7767,101,1,16.94,2021-06-03
7768,105,5,20.63,2022-10-13
7769,107,1,14.84,2022-03-14
7770,103,4,27.19,2023-12-01
7771,103,3,26.22,2021-05-13
7772,103,5,24.71,2022-03-03
7773,101,5,18.48,2023-10-04
7774,102,3,14.15,2022-10-20
7775,104,3,20.7,2022-11-27
7776,104,5,26.04,2021-11-13
7777,106,5,23.79,2023-04-05
7778,102,1,22.31,2021-10-07
7779,106,3,10.31,2023-05-04
7780,102,4,21.45,2022-07-02
7781,106,3,10.48,2022-01-26
7782,107,4,11.2,2023-01-27
7783,102,5,15.08,2023-12-12
7784,102,3,15.55,2022-03-28
7785,104,1,24.12,2022-02-06
7786,103,4,12.45,2023-02-15
7787,103,5,21.38,2024-02-05
7788,106,4,29.27,2024-02-12
7789,107,2,26.9,2021-12-10
7790,103,3,12.91,2021-07-05
7791,106,3,22.36,2021-08-07
7792,105,5,23.82,2022-12-11
7793,107,4,14.17,2022-06-11
7794,103,5,13.45,2021-07-18
7795,103,3,23.8,2021-12-21
7796,104,1,20.76,2022-10-01
7797,102,1,21.14,2023-11-01
7798,105,5,27.69,2021-10-29
7799,103,4,27.4,2021-10-13
7800,107,2,29.72,2021-04-26
7801,101,3,20.49,2022-10-17
7802,102,2,16.48,2021-12-30
7803,106,2,20.64,2023-01-29
7804,102,1,28.55,2023-02-27
7805,106,1,18.59,2023-12-11
7806,102,3,16.53,2023-03-19
7807,107,1,27.63,2022-07-07
7808,105,4,17.24,2022-12-10
7809,104,4,13.02,2023-06-10
7810,103,3,29.43,2022-06-17
7811,102,1,21.75,2022-01-06
7812,106,2,10.81,2023-08-25
7813,106,3,20.22,2022-02-18
7814,107,3,18.12,2022-05-03
7815,107,2,21.19,2023-04-13
7816,104,2,21.84,2023-01-03
7817,103,1,23.29,2023-03-23
7818,102,4,18.24,2022-01-21
7819,106,2,20.53,2024-01-25
7820,101,2,24.14,2022-11-18
7821,106,4,19.16,2021-07-06
7822,105,2,18.24,2021-08-16
7823,101,3,16.96,2023-06-14
7824,102,4,19.2,2022-10-12
7825,103,3,21.19,2023-08-08
7826,105,4,24.4,2021-10-16
7827,102,4,28.22,2022-12-19
7828,107,3,16.86,2021-07-13
7829,101,3,15.4,2022-02-07
7830,105,2,22.15,2022-11-30
7831,103,4,21.99,2021-06-24
7832,106,2,23.53,2021-02-20
7833,102,5,15.64,2021-07-03
7834,101,1,29.54,2023-11-23
7835,101,5,13.32,2021-08-12
7836,106,5,19.38,2021-08-20
7837,102,5,25.9,2021-10-09
7838,102,5,17.49,2023-03-15
7839,105,2,13.26,2021-09-11
7840,107,4,23.46,2022-03-13
7841,102,5,26.86,2023-08-27
7842,104,4,21.55,2022-12-03
7843,105,3,20.12,2021-03-22
7844,103,1,22.95,2022-11-17
7845,106,4,26.03,2021-02-25
7846,106,5,18.28,2022-11-23
7847,101,2,23.4,2022-07-18
7848,101,1,16.39,2021-10-06
7849,106,3,19.12,2023-02-14
7850,106,1,20.02,2023-04-24
7851,102,4,29.47,2021-06-23
7852,101,4,15.31,2022-04-15
7853,104,2,17.21,2021-07-15
7854,103,3,19.32,2022-08-03
7855,103,5,21.81,2021-09-17
7856,104,3,10.74,2021-06-09
7857,101,2,21.63,2023-02-24
7858,103,3,16.41,2022-12-17
7859,106,4,13.66,2023-05-08
7860,106,5,25.42,2023-06-06
7861,104,5,28.31,2023-02-23
7862,105,4,16.27,2022-05-27
7863,107,3,16.85,2022-02-03
7864,102,5,28.92,2024-01-30
7865,104,1,11.2,2023-12-11
7866,105,5,19.48,2023-10-17
7867,101,2,27.75,2022-07-12
7868,106,5,21.31,2022-11-12
7869,104,2,26.51,2023-11-21
7870,104,4,15.17,2022-12-20
7871,105,4,13.57,2022-11-26
7872,107,3,25.61,2022-12-16
7873,106,1,13.54,2022-05-15
7874,101,5,18.94,2023-10-04
7875,101,1,26.24,2022-03-04
7876,105,4,29.0,2021-12-17
7877,104,3,29.38,2021-09-30
7878,101,3,25.39,2023-02-19
7879,105,5,10.97,2023-02-26
7880,102,2,15.46,2023-01-20
7881,107,5,20.28,2021-08-16
7882,106,2,21.89,2023-06-17
7883,104,2,25.42,2021-02-24
7884,102,4,29.21,2023-02-12
7885,105,1,18.29,2022-05-04
7886,107,2,21.24,2022-04-13
7887,106,5,25.31,2023-07-25
7888,103,1,23.25,2022-05-30
7889,101,1,10.69,2021-07-02
7890,104,2,28.33,2023-12-12
7891,101,1,10.71,2021-05-01
7892,107,1,21.35,2023-10-27
7893,101,5,24.93,2021-06-04
7894,104,1,16.68,2023-04-05
7895,103,3,16.03,2023-06-13
7896,105,3,15.67,2021-11-08
7897,104,4,21.3,2021-04-24
7898,103,3,19.93,2023-03-28
7899,107,3,22.39,2021-03-12
7900,105,4,21.64,2022-10-16
7901,101,4,18.81,2023-09-06
7902,104,5,17.72,2021-03-19
7903,106,2,14.25,2022-08-28
7904,107,2,19.75,2023-07-30
7905,106,3,10.91,2021-05-02
7906,101,3,18.81,2022-01-21
7907,105,2,29.59,2023-01-10
7908,107,2,27.65,2021-11-06
7909,106,3,24.61,2021-07-29
7910,106,2,24.58,2021-11-25
7911,106,1,16.15,2023-02-20
7912,103,3,27.13,2022-08-07
7913,103,1,16.88,2021-03-08
7914,106,1,12.56,2022-11-04
7915,104,1,17.26,2022-02-16
7916,105,4,22.03,2022-02-10
7917,104,3,20.97,2023-02-13
7918,104,5,15.05,2021-08-09
7919,106,2,16.64,2021-07-23
7920,106,5,29.16,2023-08-20
7921,104,3,26.36,2021-06-03
7922,103,4,10.11,2022-10-28
7923,106,2,24.32,2021-06-07
7924,106,2,26.93,2021-11-11
7925,104,4,27.21,2022-05-06
7926,101,1,23.7,2021-07-08
7927,104,2,25.63,2022-02-21
7928,102,4,15.16,2022-11-21
7929,102,4,23.01,2021-10-18
7930,105,2,16.62,2021-09-13
7931,105,2,19.11,2023-09-21
7932,105,5,20.67,2022-09-30
7933,105,1,28.42,2023-09-18
7934,107,1,19.54,2021-11-19
7935,104,1,12.7,2023-02-07
7936,106,2,22.18,2023-01-26
7937,103,1,13.02,2023-05-05
7938,105,4,23.58,2021-11-05
7939,104,3,18.93,2023-12-15
7940,107,1,25.12,2023-09-27
7941,107,1,16.42,2023-05-24
7942,107,3,13.42,2023-08-22
7943,107,1,28.99,2023-05-22
7944,104,3,28.45,2021-07-19
7945,105,3,17.78,2021-11-30
7946,107,3,27.43,2021-02-20
7947,104,3,11.68,2023-06-24
7948,101,1,17.47,2022-11-02
7949,107,1,10.73,2023-05-12
7950,104,2,10.07,2022-10-14
7951,103,1,13.1,2022-04-27
7952,101,1,21.11,2022-09-24
7953,104,4,22.69,2021-10-28
7954,104,4,28.64,2021-05-25
7955,106,5,16.29,2022-03-25
7956,102,2,24.87,2021-10-14
7957,102,4,18.01,2022-02-14
7958,106,2,16.78,2021-12-18
7959,102,1,20.75,2022-10-10
7960,101,2,18.12,2022-06-05
7961,101,2,17.98,2021-08-02
7962,102,1,24.5,2023-08-26
7963,105,3,28.3,2023-06-17
7964,101,2,16.5,2021-07-19
7965,103,4,17.73,2021-10-10
7966,102,3,13.73,2022-08-16
7967,103,5,15.56,2022-10-09
7968,106,1,12.4,2023-09-02
7969,105,4,24.72,2021-07-22
7970,101,4,20.39,2021-05-20
7971,105,1,21.74,2021-08-30
7972,107,2,13.06,2022-06-30
7973,105,2,20.72,2022-03-02
7974,103,5,26.76,2021-07-05
7975,105,5,14.87,2023-11-02
7976,106,3,26.24,2022-04-01
7977,102,5,10.53,2023-11-08
7978,103,5,26.72,2022-10-08
7979,101,1,25.38,2021-08-18
7980,105,2,20.75,2021-07-10
7981,104,4,11.45,2022-06-04
7982,106,3,25.46,2021-05-02
7983,103,3,19.46,2021-05-19
7984,101,2,29.77,2021-09-30
7985,106,5,20.65,2023-09-15
7986,101,5,12.03,2023-10-07
7987,105,3,15.72,2021-03-11
7988,102,2,19.78,2022-01-11
7989,104,3,25.58,2021-05-09
7990,101,4,13.95,2023-07-01
7991,105,4,27.57,2023-11-26
7992,103,1,26.45,2022-01-03
7993,102,2,13.39,2023-09-02
7994,101,4,23.47,2024-01-17
7995,104,4,23.67,2022-11-19
7996,104,4,19.83,2023-12-11
7997,107,3,22.25,2021-05-16
7998,104,4,14.45,2021-03-14
7999,103,3,26.84,2023-04-19
8000,104,5,28.51,2023-11-14
8001,107,1,18.82,2022-12-20
8002,101,4,19.28,2022-09-17
8003,103,5,26.92,2021-03-07
8004,103,2,15.28,2022-04-17
8005,101,1,19.39,2023-11-18
8006,103,5,25.56,2022-01-15
8007,102,4,29.09,2022-05-15
8008,105,5,15.96,2021-10-25
8009,104,4,18.48,2021-06-28
8010,107,4,11.62,2022-12-13
8011,103,1,23.21,2023-04-09
8012,104,5,29.45,2022-06-09
8013,104,5,26.42,2021-11-26
8014,107,2,16.29,2023-04-10
8015,102,1,13.86,2022-04-07
8016,101,3,28.0,2021-03-22
8017,103,3,29.19,2022-06-18
8018,106,5,20.9,2023-11-24
8019,103,4,15.94,2022-09-04
8020,102,2,16.65,2023-10-14
8021,101,3,23.24,2024-01-07
8022,107,5,22.83,2022-04-09
8023,101,4,24.77,2023-02-18
8024,106,4,22.66,2021-08-18
8025,104,2,28.48,2022-01-07
8026,105,3,17.84,2022-11-01
8027,106,3,24.22,2023-05-22
8028,101,2,26.31,2023-05-17
8029,105,5,26.26,2023-07-05
8030,105,1,12.22,2022-01-02
8031,106,1,14.65,2024-02-02
8032,105,2,13.57,2023-10-04
8033,107,4,17.85,2022-10-10
8034,107,3,15.69,2021-11-29
8035,101,4,21.73,2022-08-15
8036,106,3,26.74,2022-10-22
8037,104,5,18.39,2023-08-13
8038,106,5,21.78,2023-12-19
8039,106,1,24.8,2021-05-27
8040,104,4,10.09,2021-07-24
8041,102,1,13.91,2022-05-03
8042,101,4,22.04,2024-02-06
8043,101,4,17.28,2023-03-26
8044,104,2,23.47,2022-09-16
8045,101,5,28.84,2021-05-14
8046,105,4,18.0,2023-10-26
8047,102,3,17.41,2022-01-08
8048,106,4,11.09,2021-08-04
8049,101,2,24.68,2023-01-12
8050,101,1,17.0,2022-06-13
8051,106,2,26.81,2022-05-27
8052,102,1,19.31,2021-09-07
8053,103,4,22.97,2022-02-02
8054,101,3,16.2,2023-02-05
8055,101,2,25.52,2021-07-12
8056,101,1,21.79,2021-08-16
8057,101,4,11.15,2022-05-30
8058,105,2,27.07,2022-08-04
8059,101,4,23.78,2022-12-28
8060,102,2,18.16,2021-03-27
8061,107,5,12.93,2023-11-26
8062,102,1,17.5,2022-04-01
8063,101,5,11.51,2021-09-08
8064,106,4,20.74,2022-04-03
8065,106,4,26.39,2021-08-16
8066,107,5,27.69,2021-04-26
8067,107,1,17.58,2021-07-14
8068,104,2,25.37,2023-04-16
8069,103,1,21.26,2022-01-05
8070,107,5,18.26,2023-03-09
8071,104,4,15.49,2022-09-09
8072,105,1,10.85,2021-07-22
8073,103,3,19.37,2022-12-12
8074,107,4,15.53,2022-11-06
8075,102,3,14.65,2023-05-20
8076,105,1,21.71,2022-10-16
8077,101,3,13.36,2023-11-04
8078,105,2,15.81,2022-08-04
8079,103,3,12.99,2023-09-18
8080,102,5,15.69,2022-10-05
8081,105,4,11.36,2023-05-07
8082,107,4,23.04,2024-01-08
8083,101,2,28.44,2022-12-16
8084,107,3,20.5,2022-01-27
8085,103,2,16.92,2023-10-06
8086,103,3,28.35,2023-07-04
8087,104,2,19.9,2022-12-23
8088,102,5,13.16,2024-01-07
8089,103,1,12.16,2024-01-29
8090,106,3,22.31,2024-02-05
8091,104,2,28.07,2021-06-29
8092,102,5,24.72,2022-06-07
8093,103,1,12.63,2022-08-20
8094,106,2,24.22,2023-06-24
8095,107,2,15.77,2023-10-07
8096,105,4,21.94,2021-09-16
8097,101,2,20.56,2021-06-07
8098,103,5,16.05,2021-10-02
8099,102,5,13.36,2023-08-02
8100,105,3,22.97,2023-03-06
8101,103,1,11.08,2023-06-29
8102,104,1,24.11,2022-08-14
8103,104,4,11.14,2021-09-29
8104,107,5,26.51,2023-08-23
8105,105,3,29.14,2022-07-25
8106,101,1,19.74,2023-11-22
8107,106,4,14.92,2022-11-09
8108,106,5,21.68,2021-07-05
8109,101,4,17.18,2023-11-27
8110,106,1,21.87,2023-08-02
8111,107,1,16.05,2023-11-15
8112,106,1,17.13,2021-09-30
8113,105,5,11.45,2022-12-22
8114,105,4,20.08,2023-11-13
8115,102,4,13.96,2021-03-09
8116,105,5,12.78,2023-12-30
8117,101,4,29.72,2022-08-07
8118,101,2,14.19,2022-05-21
8119,105,5,13.9,2021-02-19
8120,103,5,16.58,2024-01-18
8121,106,4,14.14,2021-08-18
8122,105,4,24.03,2022-07-02
8123,105,2,13.76,2022-09-21
8124,105,1,25.52,2022-01-16
8125,107,2,28.29,2021-09-24
8126,103,4,20.66,2023-04-17
8127,101,4,28.23,2022-12-19
8128,101,4,21.53,2023-11-15
8129,104,3,25.52,2022-08-20
8130,105,1,15.98,2023-03-11
8131,104,3,27.24,2021-03-09
8132,105,2,19.22,2023-12-14
8133,103,5,19.73,2022-10-31
8134,107,4,14.55,2023-05-10
8135,103,2,25.39,2023-02-19
8136,101,2,20.6,2023-06-02
8137,103,5,14.62,2024-01-14
8138,101,2,29.74,2023-04-02
8139,107,3,23.53,2021-09-29
8140,101,2,15.55,2022-08-19
8141,106,4,26.57,2021-12-14
8142,102,1,23.19,2023-10-07
8143,103,3,14.91,2022-06-25
8144,101,5,17.33,2022-04-16
8145,105,2,24.82,2021-10-26
8146,106,1,26.96,2021-05-08
8147,104,4,14.61,2021-05-11
8148,102,1,28.37,2023-01-27
8149,104,3,23.76,2023-05-22
8150,101,2,25.56,2023-10-08
8151,102,1,16.96,2023-02-26
8152,102,5,25.05,2021-08-26
8153,101,5,14.7,2023-07-28
8154,105,4,19.63,2022-02-01
8155,106,2,16.99,2023-10-04
8156,106,2,13.58,2021-04-15
8157,106,3,22.15,2023-05-01
8158,102,5,11.06,2023-03-23
8159,102,1,22.83,2022-10-25
8160,106,2,22.06,2023-10-25
8161,101,3,28.84,2023-10-03
8162,104,5,24.28,2022-08-25
8163,103,5,17.61,2023-08-09
8164,103,5,20.74,2021-09-14
8165,105,4,10.44,2022-03-25
8166,101,4,27.25,2023-06-18
8167,105,1,29.44,2023-04-19
8168,107,5,29.64,2022-12-19
8169,102,5,23.87,2024-02-14
8170,103,2,18.34,2022-12-07
8171,106,3,23.55,2021-07-04
8172,107,5,25.16,2021-08-15
8173,102,4,24.36,2022-02-20
8174,103,1,26.59,2022-02-28
8175,107,3,28.38,2021-07-09
8176,107,3,18.87,2021-03-16
8177,107,1,15.16,2021-12-05
8178,105,5,21.13,2023-04-14
8179,103,5,26.42,2023-07-02
8180,106,3,20.11,2022-12-27
8181,103,1,16.08,2021-07-08
8182,107,2,23.34,2021-03-10
8183,103,4,10.92,2022-09-08
8184,101,1,28.28,2021-06-16
8185,101,3,27.82,2022-10-22
8186,106,1,20.09,2022-10-08
8187,104,1,18.31,2023-02-13
8188,104,1,16.67,2022-06-11
8189,107,5,23.51,2022-05-24
8190,105,3,18.31,2021-12-31
8191,107,2,24.97,2023-01-21
8192,102,2,21.89,2022-11-11
8193,105,4,26.42,2022-07-26
8194,102,2,23.06,2023-05-26
8195,104,2,14.04,2021-05-12
8196,104,3,18.03,2021-03-15
8197,105,2,18.03,2021-06-13
8198,103,4,28.31,2021-04-17
8199,105,3,15.85,2021-06-16
8200,104,3,26.86,2022-10-31
8201,104,3,18.21,2022-06-11
8202,106,1,17.42,2023-12-31
8203,104,5,18.56,2021-03-22
8204,104,2,28.35,2023-03-15
8205,106,1,23.9,2022-02-27
8206,107,3,26.66,2021-12-18
8207,105,1,30.0,2023-07-25
8208,106,1,28.71,2023-12-03
8209,103,5,20.11,2022-08-19
8210,102,1,27.26,2021-07-22
8211,105,2,13.84,2022-02-07
8212,104,1,11.06,2021-05-25
8213,105,1,26.75,2023-08-13
8214,107,4,17.14,2021-05-18
8215,107,2,14.32,2021-04-06
8216,106,2,15.01,2023-11-01
8217,104,5,20.75,2022-06-08
8218,104,4,25.99,2023-04-08
8219,101,1,23.68,2022-01-07
8220,103,1,23.07,2023-11-03
8221,106,3,10.53,2023-08-17
8222,104,3,10.51,2023-07-23
8223,102,5,23.62,2022-11-20
8224,105,1,12.5,2021-03-17
8225,103,1,17.24,2023-05-09
8226,105,1,15.42,2022-12-21
8227,107,1,17.51,2022-11-20
8228,104,5,16.81,2021-07-26
8229,103,4,28.13,2023-12-14
8230,105,1,12.87,2022-12-07
8231,103,5,28.21,2021-04-24
8232,107,4,10.17,2023-05-17
8233,106,4,15.78,2022-01-10
8234,104,2,27.39,2021-03-12
8235,102,4,16.12,2023-06-06
8236,105,5,16.1,2023-10-24
8237,105,3,14.56,2024-01-02
8238,105,2,14.06,2021-08-27
8239,105,4,15.34,2022-11-03
8240,101,3,29.29,2023-01-20
8241,106,3,10.22,2022-11-05
8242,101,4,12.37,2021-03-28
8243,107,1,20.53,2023-05-07
8244,106,4,25.3,2022-03-20
8245,104,3,26.15,2023-08-04
8246,101,2,25.65,2023-10-21
8247,103,3,12.12,2022-01-23
8248,105,1,13.9,2021-09-15
8249,105,5,17.68,2023-04-19
8250,102,2,22.39,2021-06-08
8251,101,1,25.28,2022-05-15
8252,105,4,25.35,2023-01-03
8253,103,4,25.74,2021-12-26
8254,107,1,13.39,2023-06-01
8255,102,1,20.37,2021-09-24
8256,106,2,11.1,2021-07-31
8257,105,1,24.76,2022-08-19
8258,106,4,13.8,2021-05-15
8259,106,3,26.88,2023-04-07
8260,102,2,22.43,2022-12-04
8261,101,3,11.81,2022-06-28
8262,103,5,21.51,2023-01-30
8263,103,4,26.87,2022-04-27
8264,107,3,23.56,2024-02-04
8265,105,3,10.44,2022-06-01
8266,104,2,19.38,2024-01-09
8267,103,4,11.81,2021-10-14
8268,104,5,19.38,2022-07-07
8269,101,1,28.26,2023-02-08
8270,103,4,18.53,2023-08-05
8271,103,4,22.25,2022-10-31
8272,104,1,10.55,2022-01-29
8273,105,5,27.25,2023-08-03
8274,105,3,13.29,2023-12-16
8275,101,1,15.33,2021-08-11
8276,102,1,11.89,2021-03-17
8277,103,3,20.45,2022-03-07
8278,105,4,14.89,2022-09-14
8279,102,3,16.14,2023-01-13
8280,103,1,18.36,2023-03-02
8281,107,3,29.82,2022-12-08
8282,107,1,12.21,2021-06-02
8283,101,5,19.93,2022-10-13
8284,103,3,16.36,2022-01-10
8285,104,3,17.74,2022-05-21
8286,107,2,21.0,2021-04-19
8287,107,4,15.43,2023-11-07
8288,106,1,29.1,2023-02-08
8289,103,3,29.1,2022-08-04
8290,104,2,13.94,2021-04-23
8291,103,5,12.0,2023-11-12
8292,104,1,24.84,2021-08-17
8293,101,3,13.87,2022-08-25
8294,102,3,17.05,2024-01-08
8295,101,1,15.14,2023-04-02
8296,105,4,12.07,2023-06-14
8297,102,5,16.42,2022-01-30
8298,106,5,14.91,2022-03-25
8299,102,2,21.99,2021-11-26
8300,107,1,21.09,2023-11-12
8301,101,1,23.52,2021-12-22
8302,102,5,17.26,2021-10-30
8303,106,3,13.33,2023-07-14
8304,106,2,20.2,2024-02-09
8305,105,2,24.31,2021-04-01
8306,104,1,16.62,2022-08-17
8307,107,5,21.6,2023-03-23
8308,105,4,24.32,2021-07-30
8309,106,2,20.12,2022-04-02
8310,105,3,20.9,2021-09-05
8311,105,3,25.68,2022-02-27
8312,107,4,26.07,2023-07-04
8313,106,5,13.68,2022-09-09
8314,101,2,14.45,2022-11-20
8315,106,2,12.18,2022-07-03
8316,101,2,28.36,2024-01-25
8317,104,2,20.88,2022-11-13
8318,105,4,23.84,2022-07-23
8319,107,3,24.45,2022-08-25
8320,106,1,22.2,2022-04-24
8321,103,4,17.08,2022-10-08
8322,105,5,16.99,2021-10-05
8323,104,5,19.79,2021-11-08
8324,101,4,12.97,2023-12-16
8325,102,4,12.87,2021-09-29
8326,101,3,10.11,2021-05-09
8327,104,5,22.69,2022-07-07
8328,103,4,28.56,2021-08-10
8329,105,5,29.68,2022-04-11
8330,106,4,20.58,2023-01-18
8331,104,2,21.34,2022-07-14
8332,106,3,14.28,2021-05-04
8333,105,5,20.12,2022-06-25
8334,107,3,26.79,2023-09-07
8335,105,2,28.49,2023-06-13
8336,104,3,13.2,2023-04-23
8337,101,1,17.22,2023-03-31
8338,104,4,17.28,2023-11-28
8339,101,2,12.12,2021-12-29
8340,103,5,13.77,2023-05-26
8341,103,4,28.78,2021-09-20
8342,101,2,11.21,2022-11-02
8343,105,3,24.84,2021-12-27
8344,102,2,24.03,2022-09-14
8345,104,3,26.68,2021-02-19
8346,101,3,10.32,2023-05-02
8347,101,2,24.68,2022-10-01
8348,107,5,21.4,2022-01-22
8349,103,3,28.19,2021-11-06
8350,102,5,23.11,2023-04-16
8351,107,4,11.66,2024-01-23
8352,103,1,11.71,2022-09-21
8353,101,1,12.24,2022-07-18
8354,107,5,11.87,2021-06-26
8355,107,2,22.61,2022-05-25
8356,106,5,24.16,2023-05-14
8357,101,4,17.5,2023-05-08
8358,107,3,29.93,2023-02-08
8359,104,2,13.09,2021-09-17
8360,104,4,20.82,2022-10-07
8361,105,5,22.86,2022-02-06
8362,106,2,11.85,2021-04-29
8363,106,1,27.48,2022-09-17
8364,104,3,21.34,2023-09-19
8365,104,2,12.99,2023-10-05
8366,107,5,22.39,2022-07-13
8367,101,3,11.43,2022-05-06
8368,102,4,26.54,2022-09-07
8369,104,1,22.07,2021-11-06
8370,101,1,29.71,2023-08-21
8371,103,1,13.22,2021-08-03
8372,104,2,11.86,2022-03-28
8373,102,3,20.46,2023-02-19
8374,102,5,26.24,2022-08-18
8375,104,1,19.67,2024-01-07
8376,106,2,25.72,2022-09-30
8377,104,3,26.99,2021-07-28
8378,106,3,17.65,2022-01-23
8379,107,3,19.94,2021-05-25
8380,105,1,11.2,2022-01-20
8381,104,2,19.32,2021-12-21
8382,103,3,20.82,2022-06-26
8383,104,5,10.74,2021-06-07
8384,106,5,14.54,2022-03-04
8385,102,2,13.8,2021-08-09
8386,105,2,15.72,2022-01-09
8387,103,3,22.67,2023-03-31
8388,107,5,27.15,2022-01-24
8389,104,4,29.89,2022-01-12
8390,101,4,11.38,2023-03-09
8391,103,4,11.97,2022-07-05
8392,102,1,22.84,2021-10-01
8393,103,4,10.74,2023-11-21
8394,101,1,25.5,2023-11-07
8395,106,5,10.32,2023-03-25
8396,102,2,10.02,2023-08-18
8397,102,2,29.2,2022-06-27
8398,104,1,11.35,2023-08-27
8399,104,5,24.51,2022-05-20
8400,102,4,15.93,2023-05-31
8401,104,5,16.62,2023-03-30
8402,107,4,11.73,2021-12-28
8403,105,5,17.74,2024-01-11
8404,103,4,26.14,2021-09-25
8405,103,1,25.48,2021-12-09
8406,102,1,22.67,2023-12-15
8407,104,1,29.78,2021-03-17
8408,106,5,27.05,2023-03-14
8409,106,1,18.74,2021-11-25
8410,101,5,12.49,2022-07-30
8411,101,3,11.88,2023-03-13
8412,105,2,22.79,2022-12-01
8413,107,5,20.7,2023-07-02
8414,101,3,19.96,2022-12-15
8415,101,4,17.63,2022-04-16
8416,105,5,12.46,2023-08-30
8417,105,4,24.17,2022-03-28
8418,105,2,26.4,2022-04-07
8419,105,4,16.83,2022-04-14
8420,104,1,19.44,2022-09-16
8421,107,3,14.77,2024-02-03
8422,105,5,27.82,2021-09-13
8423,102,2,19.48,2022-09-07
8424,101,4,27.39,2023-01-21
8425,105,1,29.12,2021-08-04
8426,102,1,24.5,2023-12-25
8427,107,4,26.63,2022-08-24
8428,105,3,16.25,2023-04-14
8429,101,3,20.49,2021-10-06
8430,103,5,12.2,2021-03-07
8431,106,1,17.53,2022-10-16
8432,106,1,10.8,2023-11-16
8433,107,3,16.07,2021-04-21
8434,104,4,13.84,2021-10-26
8435,102,4,16.49,2023-07-12
8436,105,2,11.18,2023-11-07
8437,102,3,24.29,2024-01-17
8438,105,1,21.78,2021-12-25
8439,104,4,21.34,2023-03-31
8440,107,5,17.17,2024-02-01
8441,101,5,23.06,2022-10-26
8442,102,2,15.31,2023-06-07
8443,105,3,28.67,2023-05-18
8444,104,1,23.72,2023-10-01
8445,101,3,14.67,2022-02-24
8446,103,3,25.2,2023-07-25
8447,106,5,16.34,2022-06-30
8448,106,4,23.79,2021-06-23
8449,105,2,27.22,2022-08-10
8450,105,4,10.6,2021-07-26
8451,101,2,14.51,2022-08-15
8452,103,3,28.55,2021-09-30
8453,101,5,14.68,2023-03-01
8454,106,1,16.34,2023-11-29
8455,106,5,22.48,2023-07-17
8456,101,5,12.56,2021-03-01
8457,103,4,12.75,2024-01-31
8458,104,2,19.73,2022-02-09
8459,102,3,14.54,2021-09-06
8460,101,4,12.03,2021-11-24
8461,103,3,29.9,2021-02-17
8462,104,3,25.73,2022-02-23
8463,107,2,27.56,2021-11-13
8464,106,1,26.6,2021-10-25
8465,104,2,20.87,2021-06-27
8466,105,3,28.49,2021-05-25
8467,104,1,22.02,2021-12-12
8468,104,4,14.69,2023-03-24
8469,105,4,16.37,2021-09-13
8470,103,3,21.05,2023-07-15
8471,105,1,11.84,2022-02-16
8472,102,2,12.97,2023-04-24
8473,103,2,13.1,2024-02-13
